YEAR,QUAD,SPEC,FIASP,COND,SZ2,SZ3,SZ4,SZ5,SZ6,SZ7,SZ8,SZ9
2004,6E4,7,316,0,1,0,2,0,0,0,0,1
2004,6E4,4,261,0,0,1,0,0,0,0,1,0
2004,6E4,2,097,0,0,0,0,0,1,0,0,0
2004,6E4,7,316,1,0,1,0,0,0,0,0,0
2004,6F1,7,316,0,0,0,0,0,0,0,1,0
2004,6F1,1,129,1,0,1,0,0,0,0,0,0
2004,6F1,5,833,0,0,0,0,0,1,0,0,0
2004,6F2,2,097,0,0,0,1,0,0,0,1,1
2004,6F2,8,371,0,0,0,0,1,0,2,0,0
2004,6F2,5,833,0,0,0,0,2,2,0,1,0
2004,6F2,5,833,1,0,1,0,0,0,0,0,0
2004,6F2,7,316,0,0,1,0,0,0,0,0,0
2004,6F3,25,585,0,0,2,3,5,0,0,1,0
2004,6F3,25,585,1,0,0,1,0,0,0,0,0
2004,6F3,5,833,0,0,0,0,1,0,0,0,0
2004,6F3,3,012,1,0,1,0,0,0,0,0,0
2004,6F3,6,802,0,0,0,0,0,0,0,1,0
2004,6G1,3,012,0,0,0,0,2,0,0,0,0
2004,6G1,7,316,1,0,0,0,0,0,0,1,1
2004,6G1,7,316,0,0,1,1,2,0,0,1,0
2004,6G1,2,097,0,0,0,0,1,0,0,0,0
2004,6G2,5,833,0,0,0,0,0,0,0,1,0
2004,6G2,1,129,0,8,8,5,3,3,0,0,0
2004,6G2,7,316,0,5,6,3,1,0,0,1,2
2004,6G2,1,129,1,2,2,2,0,0,0,0,0
2004,6G2,7,316,1,1,0,0,0,0,0,0,0
2004,6G2,8,371,0,0,0,1,0,0,0,0,0
2004,6G2,2,097,0,0,0,1,1,0,0,0,0
2004,6G2,3,012,0,0,0,0,1,0,0,0,0
2004,6G3,1,129,0,2,2,1,0,0,1,0,0
2004,6G3,3,012,0,2,2,3,1,2,1,1,0
2004,6G3,3,012,1,1,0,0,1,0,0,1,0
2004,6G3,7,316,0,0,0,0,0,0,0,1,0
2004,6G3,2,097,0,0,0,1,0,0,0,0,0
2004,6G4,3,012,0,1,1,1,1,1,1,0,0
2004,6G4,2,097,0,0,1,0,1,0,0,0,0
2004,6G4,3,012,1,0,0,0,0,2,0,0,1
2004,6G4,25,585,0,3,1,1,0,0,0,0,0
2004,6G4,8,371,0,0,1,0,0,0,0,0,0
2004,6H2,1,129,0,7,5,3,2,0,2,0,1
2004,6H2,1,129,1,1,2,0,1,0,1,0,0
2004,6H2,8,371,0,0,1,0,0,0,0,0,1
2004,6H2,3,012,0,1,0,1,1,1,1,1,1
2004,6H2,3,012,1,1,1,0,0,0,0,0,0
2004,6H2,7,316,0,0,0,0,0,0,1,1,0
2004,6H2,7,316,1,0,0,1,0,0,0,1,0
2004,6H4,3,012,0,1,2,2,0,0,0,0,0
2004,6H4,2,097,0,1,0,0,1,1,0,0,0
2004,6H4,7,316,0,0,0,1,0,0,0,0,0
2004,6H4,3,012,1,0,1,0,0,0,0,1,0
2004,6I2,3,012,1,0,0,1,0,0,0,0,0
2004,6I2,25,585,0,6,3,1,2,0,0,0,0
2004,6I2,25,585,1,0,1,0,0,0,0,0,0
2004,6I2,7,316,0,0,1,0,0,0,0,0,0
2004,6I2,1,129,1,0,1,1,0,0,0,0,0
2004,6I2,3,012,0,0,0,0,0,0,0,1,0
2004,6I3,2,097,1,0,0,0,0,0,0,1,0
2004,6I3,2,097,0,0,0,1,0,0,0,0,0
2004,6I3,7,316,0,1,0,1,0,0,1,1,0
2004,6I3,1,129,1,0,0,0,0,0,0,0,1
2004,6I3,3,012,1,0,0,0,0,0,0,1,0
2004,7C1,5,833,0,0,0,0,0,0,0,0,1
2004,7C1,9,375,0,0,0,0,0,0,1,0,0
2004,7C1,2,097,0,1,0,0,0,0,0,0,0
2004,7C1,1,129,0,0,0,0,0,0,1,0,0
2004,7C2,1,129,1,0,1,0,0,2,1,0,0
2004,7C2,5,833,0,0,0,0,0,0,1,0,0
2004,7C2,7,316,0,0,2,1,0,0,0,1,0
2004,7C2,16,762,1,0,1,0,0,0,0,0,0
2004,7C2,12,541,0,0,0,0,1,0,0,0,0
2004,7C3,5,833,0,1,1,2,1,1,0,1,1
2004,7C3,1,129,0,0,0,0,1,1,0,0,0
2004,7C4,5,833,0,1,0,2,1,1,1,0,0
2004,7C4,7,316,0,2,0,1,0,0,0,0,1
2004,7C4,5,833,1,0,1,0,0,0,0,0,0
2004,7C4,1,129,1,2,0,1,0,0,0,0,0
2004,7C4,3,012,0,0,0,0,0,0,0,0,1
2004,7C4,6,802,0,1,0,0,0,0,0,0,0
2004,7D1,1,129,0,5,3,1,1,1,1,0,0
2004,7D1,1,129,1,1,0,0,0,1,0,0,0
2004,7D1,5,833,0,0,4,0,0,1,0,0,0
2004,7D1,4,261,0,0,0,0,1,0,0,0,0
2004,7D1,2,097,0,1,0,0,0,0,0,0,0
2004,7D1,6,802,0,1,0,1,0,0,0,0,0
2004,7D4,5,833,0,1,0,2,0,0,0,0,0
2004,7D4,6,802,1,0,0,0,1,0,0,0,0
2004,7D4,3,012,3,0,0,1,1,0,0,0,0
2004,7D4,5,833,1,0,0,1,0,0,0,0,0
2004,7D4,2,097,0,0,0,0,0,0,0,1,0
2004,7E1,3,012,0,0,0,0,1,0,0,0,1
2004,7E1,7,316,1,0,0,1,0,0,1,0,0
2004,7E1,25,585,0,1,3,1,1,1,0,0,0
2004,7E1,7,316,1,0,0,1,0,0,1,0,0
2004,7E1,2,097,0,0,0,0,0,0,0,1,0
2004,7E1,1,129,1,0,0,0,0,1,1,2,1
2004,7E1,4,261,0,0,1,0,0,0,0,0,0
2004,7E3,1,129,1,0,1,0,0,0,0,0,0
2004,7E3,7,316,0,0,1,0,0,1,2,0,0
2004,7E3,5,833,1,0,0,0,1,0,0,0,0
2004,7E3,7,316,1,1,0,1,0,1,0,0,0
2004,7E3,3,012,1,0,0,0,1,0,0,0,0
2004,7E3,2,097,0,0,0,1,0,0,0,0,0
2004,7E3,25,585,0,0,3,1,1,1,1,0,2
2004,7E3,3,012,0,0,1,2,0,0,0,0,0
2004,7E3,5,833,0,0,0,0,0,0,0,0,1
2004,7F2,3,012,1,0,3,1,0,0,0,0,0
2004,7F2,3,012,0,9,4,7,5,1,0,0,0
2004,7F2,7,316,0,1,0,3,0,0,0,1,0
2004,7F2,2,097,0,2,0,0,0,0,1,0,1
2004,7F2,1,129,1,0,0,1,0,0,0,1,0
2004,7F2,6,802,0,0,0,0,1,0,0,0,0
2004,7F2,7,316,1,0,0,1,0,0,0,0,0
2004,7F3,3,012,0,0,2,0,3,1,2,1,2
2004,7F3,4,261,0,0,0,1,0,0,0,0,0
2004,7F3,5,833,0,0,3,0,1,1,2,0,0
2004,7F3,6,802,0,1,1,0,0,0,0,0,0
2004,7F3,1,129,1,0,1,1,1,0,0,0,0
2004,7F3,3,012,1,0,0,1,2,0,0,1,0
2004,7F3,8,371,0,0,0,1,0,0,0,0,1
2004,7F4,3,012,1,2,1,0,4,2,2,0,0
2004,7F4,3,012,0,0,3,3,4,1,2,2,2
2004,7F4,5,833,2,0,1,1,1,0,0,2,2
2004,7F4,8,371,0,1,0,0,0,0,0,0,0
2004,7F4,2,097,0,1,0,0,0,0,0,0,0
2004,7G1,25,585,0,0,0,0,4,1,2,0,0
2004,7G1,5,833,1,0,0,0,0,0,0,1,0
2004,7G1,1,129,1,2,2,0,1,0,1,0,0
2004,7G1,1,129,0,0,0,2,1,1,2,4,0
2004,7G1,3,012,0,1,0,0,0,0,1,0,0
2004,7G1,7,316,1,0,0,0,0,0,0,1,0
2004,7G1,5,833,0,0,0,0,0,0,0,0,1
2004,7G1,8,371,0,0,0,0,0,0,0,2,1
2004,7G2,4,261,1,0,1,0,0,0,0,2,1
2004,7G3,7,316,0,0,0,0,0,3,2,1,1
2004,7G3,3,012,0,2,0,3,0,0,0,0,0
2004,7G3,3,012,1,0,0,2,0,0,0,0,0
2004,7G3,2,097,0,0,0,0,1,1,0,0,0
2004,7G3,8,371,0,0,0,0,0,1,0,1,0
2004,7G3,4,261,0,0,1,0,0,0,0,0,0
2004,7G3,5,833,0,0,0,0,0,0,0,1,0
2004,7G3,1,129,0,0,0,1,1,0,1,1,0
2004,7G3,1,129,1,0,0,0,1,0,0,0,0
2004,7G4,7,316,0,0,0,0,1,0,0,0,1
2004,7G4,2,097,0,1,3,0,0,2,1,1,0
2004,7G4,11,531,0,1,0,1,0,0,0,0,0
2004,7G4,3,012,0,9,5,3,0,0,0,0,0
2004,7G4,4,261,0,1,0,0,0,0,0,0,0
2004,7H1,3,012,0,1,0,2,3,0,0,0,0
2004,7H1,1,129,1,0,0,0,0,1,0,0,0
2004,7H1,2,097,0,0,0,0,0,0,0,0,1
2004,7H1,25,585,0,7,3,0,1,0,0,0,0
2004,7H1,25,585,1,1,0,0,0,0,0,0,0
2004,7H1,3,012,1,0,2,0,0,0,0,0,0
2004,7H1,7,316,0,0,0,0,1,0,0,0,0
2004,7H4,5,833,0,0,1,0,0,0,0,0,0
2004,7H4,2,097,0,0,0,1,1,1,0,0,1
2004,7H4,7,316,0,0,0,0,1,4,1,1,1
2004,7H4,8,371,0,0,0,0,0,1,0,0,0
2004,7H4,3,012,1,1,0,0,0,0,0,0,0
2004,8C1,1,129,0,0,0,0,1,1,0,0,0
2004,8C1,5,833,0,0,1,0,0,1,1,0,0
2004,8C1,3,012,0,1,0,0,0,0,0,0,0
2004,8C2,1,129,0,1,0,0,0,1,0,2,1
2004,8C2,5,833,0,0,1,0,0,0,0,1,0
2004,8C2,1,129,1,0,2,0,0,0,0,0,0
2004,8C3,1,129,0,0,1,0,0,0,0,0,0
2004,8C3,1,129,1,0,0,0,1,1,0,1,0
2004,8C3,7,316,0,3,5,3,3,1,0,1,0
2004,8C3,5,833,0,2,1,1,0,0,1,0,0
2004,8C4,7,316,1,0,3,0,0,0,0,0,0
2004,8C4,6,802,1,0,0,0,1,0,0,0,0
2004,8C4,7,316,0,0,2,0,1,0,0,0,1
2004,8D1,1,129,0,0,0,0,0,1,0,0,0
2004,8D2,1,129,0,1,1,0,0,0,0,1,0
2004,8D2,3,012,0,4,0,0,1,2,1,1,0
2004,8D2,5,833,0,0,2,1,0,0,0,0,0
2004,8D2,3,012,1,0,0,2,0,0,0,0,0
2004,8D4,25,585,0,2,0,0,0,0,0,0,0
2004,8D4,3,012,0,3,3,3,6,2,1,2,0
2004,8D4,3,012,1,2,2,1,0,1,0,0,0
2004,8D4,6,802,0,0,0,2,0,0,0,0,0
2004,8D4,5,833,0,0,0,1,0,0,0,0,0
2004,8D3,6,802,1,0,0,1,0,0,0,0,0
2004,8D3,7,316,0,0,2,0,0,0,0,1,0
2004,8D3,1,129,1,0,1,0,1,0,0,1,0
2004,8D3,3,012,0,0,0,1,0,0,0,0,0
2004,8D3,5,833,0,1,2,0,0,0,0,0,0
2004,8E1,3,012,0,0,2,4,2,6,6,3,2
2004,8E1,5,833,0,3,1,1,0,0,0,0,0
2004,8E1,3,012,1,1,3,3,2,0,0,0,0
2004,8E1,1,129,1,0,0,0,0,0,1,0,0
2004,8E1,5,833,1,0,0,0,0,0,1,0,0
2004,8E1,6,802,0,0,0,0,1,0,0,0,0
2004,8E3,5,833,0,1,1,0,1,0,0,0,0
2004,8E3,3,012,1,1,0,0,0,0,0,0,0
2004,8E3,7,316,0,1,0,0,0,0,0,0,0
2004,8F1,3,012,1,1,1,0,0,0,0,0,0
2004,8F1,1,129,0,0,1,0,0,0,0,0,0
2004,8F1,3,012,0,1,1,1,0,1,0,0,0
2004,8F1,7,316,1,0,0,0,0,0,0,1,0
2004,8F1,7,316,0,0,2,2,0,0,0,0,0
2004,8F1,8,371,0,0,0,2,0,0,0,0,0
2004,8F1,2,097,0,0,1,0,0,0,0,0,0
2004,8F1,6,802,1,0,0,0,0,0,0,0,1
2004,8F2,3,012,0,7,7,6,1,2,5,0,4
2004,8F2,7,316,0,0,0,0,0,1,0,1,0
2004,8F2,5,833,1,2,0,0,0,0,0,0,0
2004,8F2,5,833,0,1,1,1,1,0,0,0,0
2004,8F2,3,012,1,5,4,0,0,4,1,0,0
2004,8F2,6,802,1,0,0,0,1,0,0,0,0
2004,8F3,3,012,0,4,7,8,8,5,3,4,0
2004,8F3,2,097,0,0,0,0,0,2,0,1,0
2004,8F3,5,833,0,1,0,1,0,0,0,0,0
2004,8F3,1,129,1,0,0,0,1,0,0,1,0
2004,8F3,3,012,1,5,1,0,0,0,0,0,0
2004,8F3,4,261,0,0,0,0,1,0,0,0,0
2004,8F3,5,833,1,1,0,0,0,0,0,0,0
2004,8F3,7,316,0,0,1,0,0,1,0,0,0
2004,8F3,8,371,0,0,0,0,1,0,0,0,0
2004,8F3,8,371,1,1,0,0,0,0,0,0,0
2004,8F4,3,012,0,13,11,11,9,5,7,1,2
2004,8F4,1,129,1,0,0,0,1,0,0,0,0
2004,8F4,5,833,0,0,2,0,1,0,0,0,0
2004,8F4,3,012,1,4,3,0,0,0,0,0,0
2004,8F4,5,833,1,1,0,0,0,0,0,0,0
2004,8F4,7,316,1,0,0,0,2,0,1,0,0
2004,8H1,2,097,0,2,3,0,2,0,0,0,1
2004,8H1,4,261,0,1,2,1,2,0,2,2,1
2004,8H1,7,316,0,1,1,1,2,0,1,1,0
2004,8H1,1,129,1,2,2,1,0,0,0,0,0
2004,8H1,3,012,0,1,2,4,2,1,2,2,0
2004,8H1,3,012,1,1,0,1,2,0,0,0,0
2004,8H2,3,012,0,2,2,1,1,0,0,1,0
2004,8H2,7,316,0,1,2,0,2,2,0,0,0
2004,8H2,1,129,1,0,1,0,0,0,0,0,0
2004,8H2,1,129,0,3,1,0,0,0,0,0,0
2004,8H2,4,261,0,2,0,1,2,0,0,0,1
2004,8H2,3,012,1,0,0,0,1,0,1,0,0
2004,8H3,7,316,0,6,4,0,1,2,0,0,2
2004,8H3,4,261,0,0,2,0,0,0,0,0,0
2004,8H3,3,012,0,1,0,0,0,0,0,0,0
2004,8H3,2,097,0,1,3,2,0,0,0,0,0
2004,8H3,3,012,1,1,2,1,1,1,0,0,0
2004,8H3,7,316,1,2,1,0,1,0,0,0,0
2004,8H4,8,371,0,0,1,0,0,0,0,1,0
2004,8H4,4,261,0,3,6,1,0,0,0,0,0
2004,8H4,2,097,0,2,0,0,0,0,0,0,1
2004,8H4,3,012,1,0,0,0,0,1,0,0,1
2004,8H4,7,316,1,0,0,0,1,0,1,1,0
2004,8H4,7,316,0,0,1,0,0,1,0,0,0
2004,8H4,5,833,0,0,0,0,0,0,0,1,1
2004,8I1,7,316,0,1,1,0,5,0,2,0,1
2004,8I1,3,012,0,1,0,0,0,0,0,0,0
2004,8I1,2,097,0,0,0,0,0,0,1,0,0
2004,8I1,7,316,1,0,0,0,0,0,1,1,0
2004,8I1,25,585,0,5,7,1,0,0,0,0,0
2004,8I1,4,261,0,0,0,0,0,0,0,0,1
2004,8I1,1,129,1,0,0,0,0,1,0,0,0
2004,8I1,25,585,1,0,1,0,0,0,0,0,0
2004,8I2,4,261,0,1,2,2,0,1,0,1,0
2004,8I2,4,261,1,0,0,0,0,0,0,1,0
2004,8I2,25,585,0,1,2,1,2,0,0,0,0
2004,8I3,4,261,0,1,0,0,1,2,0,0,1
2004,8I3,1,129,0,4,1,3,2,2,0,0,0
2004,8I3,5,833,0,0,0,0,1,0,1,0,0
2004,8I3,1,129,1,0,0,0,0,0,1,1,0
2004,8I3,20,126,1,0,0,0,0,0,0,1,0
2004,8I3,7,316,0,0,0,0,0,1,1,0,1
2004,8I3,6,802,0,0,0,0,0,0,1,0,0
2004,8I3,25,585,0,1,2,1,2,1,0,0,0
2009,3E1,1,129,0,1,0,0,0,0,0,0,0
2009,3E1,5,833,0,1,2,0,0,0,0,0,0
2009,3E1,7,316,0,0,1,2,2,0,1,0,1
2009,3E1,12,541,0,2,2,1,1,0,0,0,2
2009,3E1,3,012,0,8,2,1,0,0,1,0,0
2009,3E1,1,129,0,0,1,0,0,0,0,0,0
2009,3E1,16,762,1,0,0,0,0,0,0,0,1
2009,3E1,16,762,0,0,1,0,0,0,0,0,0
2009,3E1,6,802,0,1,0,0,0,0,0,0,0
2009,3E1,7.1,316,0,0,0,1,1,0,0,0,0
2009,3E1,10.1,379,1,0,0,1,0,0,0,0,0
2009,3E4,3,012,0,1,5,2,2,5,2,1,1
2009,3E4,7,316,0,3,0,0,2,0,0,0,0
2009,3E4,4,261,0,1,0,0,0,0,0,0,1
2009,3E4,12,541,1,0,0,0,0,1,1,1,0
2009,3E4,12,541,0,1,0,0,0,0,0,0,0
2009,3E4,3,012,1,2,1,0,1,0,1,0,0
2009,3E4,5,833,0,0,1,0,0,1,0,0,0
2009,3F1,3,012,1,1,0,0,0,0,0,0,0
2009,3F1,8,371,0,0,1,0,0,0,0,0,0
2009,3F1,2,097,0,1,0,1,0,0,0,0,0
2009,3F1,3,012,0,10,12,11,12,5,1,0,0
2009,3F2,12,541,0,0,0,2,1,0,0,0,0
2009,3F2,3,012,0,0,0,4,5,3,4,7,3
2009,3F2,3,012,1,1,0,1,0,0,0,0,0
2009,3F2,7,316,0,0,0,1,0,0,1,0,0
2009,3F2,5,833,0,1,0,0,0,0,0,0,0
2009,3F4,12,541,0,0,0,1,0,0,0,1,0
2009,3F4,5,833,0,0,0,0,0,1,3,0,1
2009,3F4,3,012,0,4,2,0,1,0,2,0,0
2009,3F4,3,012,1,0,1,0,0,0,0,0,0
2009,3F4,7,316,0,0,1,0,0,1,0,0,0
2009,3G2,1,129,0,8,5,6,5,0,1,1,0
2009,3G2,3,012,0,2,0,2,0,2,0,1,0
2009,3G2,8,371,0,0,0,0,0,0,1,1,1
2009,3G2,7.1,316,0,3,0,0,0,0,0,0,0
2009,3G2,26,350,0,4,2,1,1,0,0,0,0
2009,3G2,26,350,1,1,0,0,0,0,0,0,0
2009,3H1,2,097,1,0,2,0,0,1,1,0,1
2009,3H1,4,261,1,0,0,0,1,0,0,0,0
2009,3H1,1,129,0,0,1,0,0,0,1,2,0
2009,3H1,2,097,0,2,2,0,0,0,0,0,1
2009,3H1,7,316,1,0,0,1,0,0,0,0,0
2009,3H1,4,261,0,1,2,1,0,1,0,1,0
2009,3H1,8,371,0,0,1,0,0,0,0,0,0
2009,3H1,3,012,0,1,0,0,1,0,0,0,0
2009,3H1,1,129,1,0,0,0,1,1,1,0,0
2009,3H1,7,316,0,0,0,0,0,1,0,0,0
2009,3H1,8,371,1,0,1,0,0,0,0,0,0
2009,3H2,1,129,0,0,0,1,0,0,0,0,0
2009,3H2,1,129,1,0,0,0,0,0,1,0,0
2009,3H2,7,316,0,1,0,0,0,0,1,1,1
2009,3H2,5,833,0,0,0,0,0,0,1,1,0
2009,3H2,5,833,1,0,0,0,0,0,1,0,0
2009,3H2,4,261,1,0,2,0,0,1,0,0,0
2009,3H2,7,316,1,0,0,1,0,0,0,0,0
2009,3H2,7.1,316,0,0,1,0,0,0,0,0,0
2009,3H3,7,316,1,0,0,1,1,0,0,3,0
2009,3H3,7.1,316,0,1,1,1,0,0,0,0,0
2009,3H3,7,316,1,0,0,0,1,0,0,0,0
2009,3H3,2,097,0,0,0,1,0,0,0,1,0
2009,3H3,4,261,0,2,1,0,0,1,0,0,0
2009,3H3,25,585,0,1,1,1,0,0,0,0,0
2009,3H3,25,585,1,0,1,0,1,0,0,0,0
2009,3H3,3,012,1,0,1,0,0,0,0,0,0
2009,3H3,3,012,0,1,1,0,0,0,0,0,0
2009,3H3,1,129,1,0,0,0,0,0,0,0,0
2009,3H3,16,762,0,0,1,0,0,0,0,0,0
2009,3I4,1,129,9,4,3,0,0,0,0,0,0
2009,3I4,25,585,5,0,4,0,0,0,0,0,0
2009,3I4,5,833,8,0,0,0,0,0,0,0,0
2009,3I4,3,012,3,2,0,0,0,0,0,0,0
2009,3I4,5.1,833,8,0,0,0,0,0,0,0,0
2009,3I4,3,012,4,0,0,0,0,0,0,0,0
2009,3J2,3,012,9,6,0,0,0,0,0,0,0
2009,3J2,2,097,8,0,0,0,0,0,0,0,0
2009,3J2,25,585,5,3,0,4,0,0,0,0,0
2009,3J2,3,012,4,0,0,0,0,0,0,0,0
2009,3J2,25,585,4,0,0,0,0,0,0,0,0
2009,3J2,7,316,7,0,0,0,0,0,0,0,0
2009,3J2,2,097,6,0,0,0,0,0,0,0,0
2009,3J3,5,833,7,0,0,0,0,0,0,0,0
2009,3J3,7.1,316,0,0,1,0,0,0,0,0,0
2009,3J3,3,012,0,3,3,0,3,0,1,0,3
2009,3J3,2,097,0,1,2,1,1,0,0,0,0
2009,3J3,1,129,0,1,0,1,0,0,0,0,0
2009,3J3,3,012,1,1,0,1,0,0,0,0,0
2009,3J3,25,585,0,5,8,5,1,0,0,1,0
2009,4E1,7,316,0,0,1,0,0,0,0,0,0
2009,4E1,7,316,1,0,0,0,0,0,1,0,1
2009,4E1,3,012,0,3,5,2,1,2,0,0,0
2009,4E1,2,097,0,0,0,1,1,0,0,0,1
2009,4E1,2,097,1,1,0,0,0,0,0,0,0
2009,4E1,8,371,0,0,0,0,1,1,0,0,0
2009,4E2,5,833,0,0,1,1,0,0,0,0,0
2009,4E2,7,316,0,0,0,0,0,2,0,0,0
2009,4E2,8,371,0,0,0,0,1,2,1,0,0
2009,4E2,3,012,0,0,1,0,1,0,0,0,0
2009,4E2,2,097,0,3,1,0,0,0,0,0,0
2009,4E2,1,129,1,0,0,0,0,0,0,0,1
2009,4E2,1.1,129,1,0,0,0,0,0,0,0,1
2009,4E3,7,316,0,1,2,2,1,0,1,2,1
2009,4E3,1,129,1,0,1,1,0,0,1,0,0
2009,4E3,5,833,0,0,0,0,0,1,0,0,0
2009,4E3,8.1,371,0,0,0,0,0,0,0,0,1
2009,4E4,1,129,0,0,1,0,0,1,0,0,2
2009,4E4,1.1,129,1,1,0,0,0,0,0,0,0
2009,4E4,5,833,0,0,0,1,0,1,0,0,0
2009,4E4,1,129,1,0,0,2,0,0,0,0,0
2009,4F1,5,833,0,1,0,2,0,1,0,0,0
2009,4F1,1,129,0,0,0,2,0,0,0,0,1
2009,4F1,10,379,0,1,0,0,0,1,0,0,0
2009,4F1,10.1,379,0,1,0,0,0,2,0,0,0
2009,4F1,7,316,0,0,2,0,0,0,0,0,0
2009,4F2,16,762,0,0,0,0,0,0,0,1,0
2009,4F2,1,129,0,0,1,0,0,1,0,0,0
2009,4F3,1,129,0,6,11,4,2,1,0,0,0
2009,4F3,5,833,1,0,0,0,1,0,0,0,0
2009,4F3,7,316,0,1,1,0,0,0,0,0,0
2009,4F3,5,833,0,0,0,2,0,0,0,0,0
2009,4F4,1,129,0,5,3,5,0,1,0,0,0
2009,4F4,5,833,0,0,0,0,4,0,0,1,0
2009,4F4,9,375,0,0,0,2,0,0,1,0,0
2009,4F4,2,097,0,1,0,0,0,0,0,0,0
2009,4F4,5.1,833,0,0,0,0,0,0,1,0,0
2009,4G1,1,129,0,3,4,5,3,1,0,1,0
2009,4G1,8,371,0,0,0,0,0,0,0,0,2
2009,4G1,3,012,0,1,1,1,0,2,2,0,1
2009,4G1,6,802,0,0,0,0,0,1,0,0,0
2009,4G1,7,316,0,0,1,0,0,0,0,0,1
2009,4G1,1,129,1,1,0,0,0,1,0,0,0
2009,4G1,3,012,1,2,0,1,0,0,0,0,1
2009,4G1,5.1,833,1,0,2,0,0,0,0,0,0
2009,4G1,5,833,0,0,0,2,0,0,0,0,0
2009,4G1,4,261,0,0,0,0,0,0,2,0,0
2009,4G1,2,097,0,0,0,0,0,1,0,0,0
2009,4G1,7.1,316,1,0,0,1,0,0,0,0,0
2009,4G2,8,371,0,0,0,0,0,0,0,1,0
2009,4G2,1,129,0,10,14,18,8,3,4,1,1
2009,4G2,2,097,0,0,1,0,0,0,0,0,0
2009,4G2,7,316,0,0,2,0,0,0,0,0,0
2009,4G2,5,833,0,0,1,0,1,0,0,0,0
2009,4G2,5.1,833,1,1,0,0,0,0,0,0,0
2009,4G2,1,129,1,0,1,0,0,0,0,0,0
2009,4G2,5,833,1,0,0,0,0,0,0,1,0
2009,4H1,2,097,0,1,5,0,1,0,0,0,0
2009,4H1,1,129,0,1,3,1,0,0,0,0,0
2009,4H1,4,261,0,2,1,0,0,0,0,1,1
2009,4H1,4,261,1,0,2,0,0,0,0,0,0
2009,4H2,2,097,0,0,2,0,0,0,0,0,0
2009,4H2,4,261,0,1,0,1,0,0,0,0,1
2009,4H2,1,129,0,4,1,1,1,0,0,0,0
2009,4H2,3,012,1,1,0,0,0,0,0,0,0
2009,4H3,2,097,0,0,1,0,0,0,0,0,0
2009,4H3,4,261,0,2,0,0,0,0,0,1,0
2009,4H3,7,316,0,0,0,0,1,1,0,1,0
2009,4H3,5,833,0,0,0,0,0,0,0,1,1
2009,4H3,7,316,1,1,0,0,0,0,0,0,0
2009,4H3,7.1,316,0,1,0,0,0,0,0,0,0
2009,4I1,3,012,0,1,3,0,0,1,0,0,1
2009,4I1,7,316,0,1,0,0,1,0,0,0,0
2009,4I1,25,585,1,2,0,0,0,0,0,0,0
2009,4I1,25,585,0,1,5,0,0,0,0,0,0
2009,4I1,2,097,0,1,1,0,0,0,0,0,0
2009,4I1,1,129,0,1,0,0,0,0,0,0,0
2009,4I2,3,012,0,0,1,0,1,1,2,0,0
2009,4I2,4,261,0,0,0,1,0,0,2,2,2
2009,4I2,7,316,0,0,0,2,0,0,0,0,0
2009,4I2,7.1,316,1,1,0,0,0,0,0,0,0
2009,4I2,1,129,1,1,0,0,1,0,0,0,0
2009,4I2,1,129,0,1,1,3,0,1,0,0,0
2009,4I2,7,316,1,0,0,0,0,1,0,0,0
2009,4I2,2,097,0,0,1,0,0,0,0,0,0
2009,4I2,3,012,1,0,0,0,1,0,0,0,0
2009,4I3,4,261,0,4,9,2,0,1,0,0,0
2009,4I3,4.1,261,0,1,0,0,0,0,0,0,0
2009,4I3,1,129,0,0,0,0,1,0,0,0,0
2009,4I3,3,012,0,2,1,1,1,1,0,1,1
2009,4I3,3,012,1,0,1,0,2,0,0,0,0
2009,4I3,5,833,0,0,0,1,0,0,0,0,0
2009,4I3,2,097,0,0,0,0,0,0,1,0,2
2009,4I4,25,585,0,11,12,4,2,0,0,0,0
2009,4I4,5,833,0,0,0,0,0,0,0,0,1
2009,4I4,2,097,0,0,0,0,0,0,0,1,0
2009,4I4,1,129,0,0,2,2,0,0,0,0,0
2009,4I4,4,261,0,0,0,0,0,0,1,1,0
2009,4I4,4.1,261,0,0,1,0,0,0,0,0,0
2009,4I4,7,316,0,1,1,0,0,0,0,0,0
2009,4I4,25,585,1,2,0,0,1,0,0,0,0
2009,4J1,3,012,0,2,2,3,0,1,1,2,0
2009,4J1,7,316,0,1,0,1,0,0,0,1,0
2009,4J1,5,833,0,0,0,1,0,0,0,0,0
2009,4J1,5.1,833,1,0,0,0,0,0,0,1,0
2009,4J1,4,261,0,0,0,0,0,1,0,0,0
2009,4J1,4.1,261,0,0,0,0,1,0,0,0,0
2009,4J2,1,129,1,2,0,0,0,0,0,0,0
2009,4J2,1,129,0,0,0,0,0,1,0,0,1
2009,4J2,2,097,0,0,0,0,1,0,0,0,0
2009,4J2,5,833,0,0,0,0,0,0,0,1,0
2009,4J2,7,316,0,0,0,0,0,1,0,0,0
2009,4J2,5,833,1,1,0,0,0,0,0,0,0
2009,4J3,3,012,0,2,4,2,2,1,1,1,0
2009,4J3,2,097,0,0,2,0,1,0,0,0,0
2009,4J3,4,261,0,0,0,1,0,0,1,0,0
2009,4J3,7,316,0,0,0,0,1,0,0,0,0
2009,5D2,12,541,0,0,0,1,0,0,0,0,0
2009,5D2,6,802,0,0,1,0,0,0,0,0,0
2009,5D2,3,012,0,2,1,1,0,0,0,0,1
2009,5D2,1,129,0,1,2,0,0,0,1,0,0
